date,tmax,tmin,tmed,year,precip,month
2005-02-01,17.8,13.1,15.45,2005,189.1,2
2005-03-01,19.7,14.5,17.1,2005,60.0,3
2005-04-01,21.0,15.4,18.2,2005,4.0,4
2005-05-01,22.1,16.7,19.4,2005,10.5,5
2005-06-01,23.7,18.9,21.3,2005,0.0,6
2005-07-01,25.4,20.2,22.8,2005,10.3,7
2005-08-01,26.5,20.7,23.6,2005,0.1,8
2005-09-01,26.9,20.7,23.8,2005,2.1,9
2005-10-01,25.0,19.7,22.35,2005,140.8,10
2005-11-01,21.9,16.4,19.15,2005,85.9,11
2005-12-01,20.7,15.1,17.9,2005,120.1,12
2006-01-01,18.7,14.1,16.4,2006,127.0,1
2006-02-01,19.0,13.8,16.4,2006,172.2,2
2006-03-01,20.3,14.7,17.5,2006,46.4,3
2006-04-01,21.0,15.8,18.4,2006,14.8,4
2006-05-01,22.2,17.1,19.65,2006,2.8,5
2006-06-01,23.5,18.7,21.1,2006,11.0,6
2006-07-01,25.6,20.2,22.9,2006,0.0,7
2006-08-01,26.6,21.1,23.85,2006,0.3,8
2006-09-01,28.0,21.4,24.7,2006,2.0,9
2006-10-01,26.2,20.2,23.2,2006,120.0,10
2006-11-01,23.8,18.6,21.2,2006,72.3,11
2006-12-01,20.9,15.8,18.35,2006,4.2,12
2007-01-01,20.2,14.7,17.45,2007,34.9,1
2007-02-01,20.5,15.2,17.85,2007,29.9,2
2007-03-01,21.1,15.1,18.1,2007,42.8,3
2007-04-01,20.9,15.5,18.2,2007,92.8,4
2007-05-01,22.4,16.5,19.45,2007,35.3,5
2007-06-01,23.3,18.5,20.9,2007,13.8,6
2007-07-01,25.7,20.0,22.85,2007,0.0,7
2007-08-01,26.0,20.3,23.15,2007,0.1,8
2007-09-01,25.4,20.3,22.85,2007,19.4,9
2007-10-01,25.3,19.2,22.25,2007,23.7,10
2007-11-01,23.6,18.1,20.85,2007,118.3,11
2007-12-01,21.4,15.6,18.5,2007,30.6,12
2008-01-01,21.6,16.1,18.85,2008,11.8,1
2008-02-01,20.9,15.4,18.15,2008,82.5,2
2008-03-01,20.8,15.0,17.9,2008,5.9,3
2008-04-01,22.5,16.2,19.35,2008,208.6,4
2008-05-01,22.4,17.3,19.85,2008,5.8,5
2008-06-01,23.9,18.8,21.35,2008,0.0,6
2008-07-01,25.6,20.2,22.9,2008,0.8,7
2008-08-01,26.9,20.8,23.85,2008,0.0,8
2008-09-01,25.7,20.3,23.0,2008,87.1,9
2008-10-01,24.5,18.6,21.55,2008,32.8,10
2008-11-01,22.0,15.8,18.9,2008,26.7,11
2008-12-01,20.2,15.0,17.6,2008,154.1,12
2009-01-01,19.8,14.4,17.1,2009,36.2,1
2009-02-01,19.2,13.7,16.45,2009,112.3,2
2009-03-01,20.4,14.6,17.5,2009,37.5,3
2009-04-01,20.3,15.1,17.7,2009,3.2,4
2009-05-01,21.3,16.1,18.7,2009,29.2,5
2009-06-01,23.7,18.9,21.3,2009,48.7,6
2009-07-01,25.7,20.7,23.2,2009,0.7,7
2009-08-01,26.6,21.3,23.95,2009,0.1,8
2009-09-01,26.0,20.6,23.3,2009,4.9,9
2009-10-01,25.8,20.6,23.2,2009,100.3,10
2009-11-01,23.8,18.5,21.15,2009,48.7,11
2009-12-01,21.5,16.8,19.15,2009,292.7,12
2010-01-01,20.0,15.1,17.55,2010,109.3,1
2010-02-01,20.2,15.6,17.9,2010,457.7,2
2010-03-01,19.9,15.2,17.55,2010,103.6,3
2010-04-01,20.3,15.4,17.85,2010,83.5,4
2010-05-01,21.91,16.23,19.07,2010,24.1,5
2010-06-01,23.32,18.08,20.7,2010,0.0,6
2010-07-01,24.5,20.1,22.3,2010,0.0,7
2010-08-01,25.6,21.0,23.3,2010,0.0,8
2010-09-01,25.8,20.9,23.35,2010,18.5,9
2010-10-01,25.0,19.7,22.35,2010,173.5,10
2010-11-01,23.4,17.8,20.6,2010,201.6,11
2010-12-01,21.0,15.9,18.45,2010,231.4,12
2011-01-01,20.13,14.41,17.27,2011,224.6,1
2011-02-01,20.38,13.84,17.11,2011,31.4,2
2011-03-01,19.41,13.05,16.23,2011,62.5,3
2011-04-01,21.27,15.12,18.19,2011,43.5,4
2011-05-01,22.24,16.39,19.32,2011,62.5,5
2011-06-01,23.52,18.19,20.86,2011,0.0,6
2011-07-01,24.95,19.42,22.18,2011,1.2,7
2011-08-01,26.25,20.63,23.44,2011,2.3,8
2011-09-01,26.78,20.59,23.68,2011,3.8,9
2011-10-01,26.67,20.1,23.39,2011,40.2,10
2011-11-01,22.92,17.18,20.05,2011,41.0,11
2011-12-01,21.59,15.32,18.46,2011,2.2,12
2012-01-01,20.17,14.28,17.23,2012,1.3,1
2012-02-01,19.23,13.02,16.13,2012,6.7,2
2012-03-01,20.75,13.94,17.35,2012,0.0,3
2012-04-01,20.75,14.79,17.77,2012,18.9,4
2012-05-01,23.3,17.45,20.38,2012,13.1,5
2012-06-01,25.62,19.96,22.79,2012,4.9,6
2012-07-01,26.31,20.22,23.26,2012,8.9,7
2012-08-01,27.31,21.67,24.49,2012,0.1,8
2012-09-01,27.59,21.97,24.78,2012,72.5,9
2012-10-01,25.73,20.01,22.87,2012,171.5,10
2012-11-01,22.24,16.97,19.61,2012,218.7,11
2012-12-01,21.04,15.72,18.38,2012,4.1,12
2013-01-01,20.53,15.11,17.82,2013,4.1,1
2013-02-01,20.46,14.31,17.38,2013,11.2,2
2013-03-01,20.8,15.2,18.0,2013,251.2,3
2013-04-01,22.41,15.9,19.15,2013,14.0,4
2013-05-01,21.39,16.05,18.72,2013,0.0,5
2013-06-01,22.61,17.72,20.16,2013,0.1,6
2013-07-01,24.89,20.13,22.51,2013,14.1,7
2013-08-01,26.71,20.73,23.72,2013,0.0,8
2013-09-01,25.79,19.89,22.84,2013,42.6,9
2013-10-01,24.66,19.1,21.88,2013,39.8,10
2013-11-01,22.97,17.36,20.17,2013,13.9,11
2013-12-01,20.77,15.97,18.37,2013,104.9,12
2014-01-01,20.24,14.97,17.61,2014,39.2,1
2014-02-01,19.56,13.83,16.7,2014,27.7,2
2014-03-01,20.29,13.94,17.11,2014,38.0,3
2014-04-01,20.96,14.88,17.92,2014,58.4,4
2014-05-01,21.97,16.48,19.22,2014,0.0,5
2014-06-01,23.5,17.82,20.66,2014,6.7,6
2014-07-01,24.63,19.3,21.96,2014,0.0,7
2014-08-01,26.81,20.86,23.83,2014,0.0,8
2014-09-01,26.39,20.72,23.56,2014,88.7,9
2014-10-01,26.46,20.36,23.41,2014,95.3,10
2014-11-01,22.8,17.22,20.01,2014,111.5,11
2014-12-01,20.0,14.87,17.44,2014,16.1,12
2015-01-01,19.8,13.8,16.8,2015,6.3,1
2015-02-01,18.8,13.3,16.05,2015,9.1,2
2015-03-01,20.2,13.5,16.85,2015,38.9,3
2015-04-01,20.1,14.8,17.45,2015,33.1,4
2015-05-01,22.3,17.0,19.65,2015,5.1,5
2015-06-01,22.7,17.7,20.2,2015,0.2,6
2015-07-01,26.2,21.0,23.6,2015,1.2,7
2015-08-01,27.0,21.4,24.2,2015,0.0,8
2015-09-01,26.6,21.0,23.8,2015,43.5,9
2015-10-01,24.7,19.2,21.95,2015,135.1,10
2015-11-01,22.8,17.2,20.0,2015,1.5,11
2015-12-01,22.3,16.9,19.6,2015,25.5,12
2016-01-01,21.2,16.0,18.6,2016,51.0,1
2016-02-01,20.1,14.5,17.3,2016,61.4,2
2016-03-01,20.0,14.1,17.05,2016,19.3,3
2016-04-01,20.6,15.3,17.95,2016,122.9,4
2016-05-01,21.3,15.7,18.5,2016,27.1,5
2016-06-01,24.1,19.0,21.55,2016,0.6,6
2016-07-01,25.0,19.6,22.3,2016,0.0,7
2016-08-01,28.0,21.4,24.7,2016,0.5,8
2016-09-01,26.8,20.8,23.8,2016,0.2,9
2016-10-01,25.0,19.2,22.1,2016,131.7,10
2016-11-01,22.6,16.5,19.55,2016,163.1,11
2016-12-01,21.0,16.2,18.6,2016,69.3,12
2017-01-01,19.9,15.0,17.45,2017,25.1,1
2017-02-01,20.1,14.2,17.15,2017,77.8,2
2017-03-01,20.7,14.5,17.6,2017,31.8,3
2017-04-01,21.9,16.0,18.95,2017,104.6,4
2017-05-01,22.8,17.2,20.0,2017,38.8,5
2017-06-01,24.4,19.3,21.85,2017,0.0,6
2017-07-01,25.7,20.0,22.85,2017,0.0,7
2017-08-01,26.7,21.0,23.85,2017,0.0,8
2017-09-01,26.7,20.5,23.6,2017,0.0,9
2017-10-01,26.8,20.5,23.65,2017,15.0,10
2017-11-01,23.6,18.8,21.2,2017,58.9,11
2017-12-01,20.9,16.0,18.45,2017,25.0,12
2018-01-01,20.8,14.5,17.65,2018,53.8,1
2018-02-01,18.9,13.5,16.2,2018,107.8,2
2018-03-01,20.7,15.2,17.95,2018,163.5,3
2018-04-01,20.8,15.3,18.05,2018,29.7,4
2018-05-01,21.3,16.1,18.7,2018,0.7,5
2018-06-01,23.0,18.4,20.7,2018,0.1,6
2018-07-01,25.0,19.7,22.35,2018,0.4,7
2018-08-01,26.6,20.9,23.75,2018,0.0,8
2018-09-01,26.4,20.9,23.65,2018,0.0,9
2018-10-01,25.1,19.2,22.15,2018,99.1,10
2018-11-01,22.2,16.6,19.4,2018,83.7,11
2018-12-01,22.2,16.6,19.4,2018,12.1,12
